cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2785	270000	1.031481e-02	3.811127e-04
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2756	270000	1.020741e-02	3.791438e-04
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2746	270000	1.017037e-02	3.784625e-04
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2812	270000	1.041481e-02	3.829363e-04
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2759	270000	1.021852e-02	3.793480e-04
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2803	270000	1.038148e-02	3.823295e-04
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2733	270000	1.012222e-02	3.775747e-04
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2079	290000	7.168966e-03	3.070598e-04
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2093	290000	7.217241e-03	3.080845e-04
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2190	290000	7.551724e-03	3.150896e-04
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2169	280000	7.746429e-03	3.247425e-04
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2422	280000	8.650000e-03	3.430035e-04
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2501	280000	8.932143e-03	3.485030e-04
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2667	280000	9.525000e-03	3.597753e-04
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2591	270000	9.596296e-03	3.677326e-04
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2610	270000	9.666667e-03	3.690653e-04
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2625	270000	9.722222e-03	3.701140e-04
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2735	280000	9.767857e-03	3.642883e-04
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2671	270000	9.892593e-03	3.733107e-04
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2738	270000	1.014074e-02	3.779164e-04
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2647	270000	9.803704e-03	3.716464e-04
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2673	270000	9.900000e-03	3.734490e-04
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2660	270000	9.851852e-03	3.725488e-04
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2548	270000	9.437037e-03	3.646977e-04
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2794	280000	9.978571e-03	3.681574e-04
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	10	0	0.010000	2749	270000	1.018148e-02	3.786670e-04
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	424	2350000	1.804255e-04	1.717244e-05
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	429	2730000	1.571429e-04	1.486921e-05
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	461	1480000	3.114865e-04	2.843002e-05
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	577	770000	7.493506e-04	6.112100e-05
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	786	470000	1.672340e-03	1.168170e-04
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	1116	360000	3.100000e-03	1.815982e-04
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	1484	320000	4.637500e-03	2.354039e-04
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	1912	300000	6.373333e-03	2.847675e-04
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2220	280000	7.928571e-03	3.285080e-04
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2414	280000	8.621429e-03	3.424415e-04
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2677	280000	9.560714e-03	3.604426e-04
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2657	270000	9.840741e-03	3.723408e-04
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2681	270000	9.929630e-03	3.740018e-04
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2709	270000	1.003333e-02	3.759301e-04
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2650	270000	9.814815e-03	3.718549e-04
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2757	280000	9.846429e-03	3.657360e-04
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2663	270000	9.862963e-03	3.727568e-04
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2658	270000	9.844444e-03	3.724102e-04
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	10	0	0.010000	2710	270000	1.003704e-02	3.759988e-04
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	7	100230000	6.983937e-08	5.173773e-08
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	4	100230000	3.990821e-08	3.911005e-08
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	14	100230000	1.396787e-07	7.316819e-08
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	6	100230000	5.986232e-08	4.789983e-08
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	386	95380000	4.046970e-06	4.037305e-07
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	406	4190000	9.689737e-05	9.425058e-06
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	549	760000	7.223684e-04	6.040484e-05
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	986	370000	2.664865e-03	1.661167e-04
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	1600	310000	5.161290e-03	2.522497e-04
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2174	290000	7.496552e-03	3.139452e-04
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2504	280000	8.942857e-03	3.487101e-04
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2640	270000	9.777778e-03	3.711595e-04
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2704	280000	9.657143e-03	3.622381e-04
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2724	280000	9.728571e-03	3.635622e-04
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2806	280000	1.002143e-02	3.689392e-04
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2661	270000	9.855556e-03	3.726182e-04
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	10	0	0.010000	2694	270000	9.977778e-03	3.748984e-04
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	23	100230000	2.294722e-07	9.378259e-08
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	10	100230000	9.977053e-08	6.183841e-08
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	19	100230000	1.895640e-07	8.523836e-08
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	4	100230000	3.990821e-08	3.911005e-08
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	8	100230000	7.981642e-08	5.530996e-08
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.100000	0	1	0.000500	5	100230000	4.988526e-08	4.372636e-08
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	1	100230000	9.977053e-09	1.955502e-08
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	388	22470000	1.726747e-05	1.718166e-06
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	499	920000	5.423913e-04	4.757740e-05
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	1136	370000	3.070270e-03	1.782690e-04
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	1886	300000	6.286667e-03	2.828370e-04
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	2264	290000	7.806897e-03	3.203276e-04
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	2725	280000	9.732143e-03	3.636283e-04
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	2624	270000	9.718519e-03	3.700442e-04
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	2727	270000	1.010000e-02	3.771643e-04
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	2696	270000	9.985185e-03	3.750361e-04
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	10	0	0.010000	2789	280000	9.960714e-03	3.678312e-04
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	5	100230000	4.988526e-08	4.372636e-08
987	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	3	100230000	2.993116e-08	3.387029e-08
1597	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	20	100230000	1.995411e-07	8.745271e-08
2584	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	23	100230000	2.294722e-07	9.378259e-08
4181	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	20	100230000	1.995411e-07	8.745271e-08
6765	1000	(1.000000,0.500000,1.000000)	0.500000	0.500000	0	1	0.000500	50	100230000	4.988526e-07	1.382749e-07
1	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	3	100230000	2.993116e-08	3.387029e-08
144	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	401	8830000	4.541336e-05	4.444856e-06
233	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	707	520000	1.359615e-03	1.001537e-04
377	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	1462	320000	4.568750e-03	2.336606e-04
610	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	2117	290000	7.300000e-03	3.098329e-04
987	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	2471	280000	8.825000e-03	3.464253e-04
1597	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	2676	280000	9.557143e-03	3.603760e-04
2584	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	2656	270000	9.837037e-03	3.722714e-04
4181	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	2761	270000	1.022593e-02	3.794841e-04
6765	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	10	0	0.010000	2796	280000	9.985714e-03	3.682878e-04
1	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	11	100230000	1.097476e-07	6.485667e-08
1597	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	26	100230000	2.594034e-07	9.971143e-08
2584	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	24	100230000	2.394493e-07	9.579965e-08
4181	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	53	100230000	5.287838e-07	1.423627e-07
6765	1000	(1.000000,0.500000,1.000000)	0.500000	1.000000	0	1	0.000500	70	100230000	6.983937e-07	1.636090e-07
